#eps09NLO7.dat 1.1
-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2738 0.1515 -0.04943 0.006227 
-0.2813 0.173 -0.06715 0.01068 
-0.2765 0.1581 -0.05389 0.007203 
-0.274 0.1527 -0.05016 0.006384 
-0.2769 0.1648 -0.06166 0.009507 
-0.2681 0.141 -0.04168 0.004421 
-0.2757 0.1667 -0.06319 0.009789 
-0.2722 0.1615 -0.05873 0.008553 
-0.2615 0.1448 -0.04839 0.006466 
-0.256 0.142 -0.04672 0.006017 
-0.2468 0.143 -0.05194 0.007811 
-0.2234 0.1168 -0.03629 0.00449 
-0.194 0.09044 -0.0211 0.001143 
-0.1527 0.06192 -0.009058 -0.0009003 
-0.09644 0.03453 -0.004267 -0.0005321 
-0.01057 -0.02954 0.02415 -0.005409 
0.03751 0.02911 -0.04863 0.01537 
0.157 -0.1398 0.07118 -0.01374 
0.157 -0.1398 0.07118 -0.01374 
0.14 -0.1077 0.04306 -0.006268 
0.1654 -0.2155 0.132 -0.02745 
0.04724 0.04583 -0.05897 0.01609 
0.06546 -0.05969 0.02633 -0.003254 
0.09333 -0.1899 0.1303 -0.02741 
-0.04515 0.07657 -0.04569 0.009267 
-0.08913 0.1114 -0.05801 0.01061 
-0.1373 0.1582 -0.08116 0.01483 
-0.1863 0.2078 -0.1068 0.01973 
-0.2318 0.2501 -0.1257 0.02271 
-0.2748 0.2928 -0.1486 0.02749 
-0.3088 0.3131 -0.15 0.0261 
-0.3423 0.3479 -0.1683 0.02959 
-0.3746 0.388 -0.1907 0.03391 
-0.3849 0.3885 -0.1871 0.03275 
-0.3977 0.413 -0.2052 0.03703 
-0.3883 0.4019 -0.1997 0.03613 
-0.3509 0.3625 -0.179 0.03223 
-0.2497 0.241 -0.1096 0.01826 
-0.05049 0.02788 0.001138 -0.002146 
0.3721 -0.4693 0.2922 -0.06177 
1.173 -1.15 0.5929 -0.1086 
3.402 -3.246 1.677 -0.3081 
8.108 -7.988 4.316 -0.8254 
16.34 -16.61 9.285 -1.826 

-0.2711 0.1443 -0.04418 0.005078 
-0.2711 0.1443 -0.04418 0.005078 
-0.2738 0.1515 -0.04943 0.006227 
-0.2789 0.1664 -0.06205 0.009477 
-0.2832 0.1781 -0.07117 0.01162 
-0.2792 0.1665 -0.06141 0.009166 
-0.2792 0.1665 -0.06141 0.009166 
-0.2765 0.1581 -0.05389 0.007203 
-0.2759 0.1567 -0.05306 0.007078 
-0.2671 0.1363 -0.0384 0.003772 
-0.2787 0.17 -0.06569 0.01045 
-0.2709 0.1496 -0.04917 0.006341 
-0.2739 0.1597 -0.05704 0.008216 
-0.2653 0.1388 -0.0402 0.004043 
-0.2656 0.1489 -0.05098 0.007111 
-0.2647 0.1546 -0.05541 0.007994 
-0.2488 0.1293 -0.03917 0.004622 
-0.2402 0.1281 -0.04047 0.005048 
-0.2216 0.1126 -0.03206 0.003277 
-0.1971 0.1038 -0.03304 0.004267 
-0.1585 0.08248 -0.02654 0.003529 
-0.1043 0.05993 -0.02491 0.004488 
-0.01905 -0.007004 0.008094 -0.001905 
0.04883 0.01835 -0.04943 0.01701 
0.157 -0.1398 0.07118 -0.01374 
0.157 -0.1398 0.07118 -0.01374 
0.14 -0.1077 0.04306 -0.006268 
0.1654 -0.2155 0.132 -0.02745 
0.06936 -0.013 -0.01482 0.005849 
0.06546 -0.05969 0.02633 -0.003254 
0.01809 -0.01135 0.002475 0.001138 
-0.03962 0.05899 -0.0308 0.005507 
-0.09233 0.118 -0.06303 0.01181 
-0.1394 0.161 -0.08233 0.01498 
-0.1926 0.2202 -0.1144 0.02122 
-0.2389 0.2662 -0.138 0.02573 
-0.2755 0.2905 -0.1444 0.02597 
-0.3112 0.3195 -0.1549 0.02717 
-0.3412 0.3455 -0.1668 0.02927 
-0.3767 0.3945 -0.1964 0.03542 
-0.3844 0.3872 -0.1863 0.03262 
-0.3971 0.4106 -0.2027 0.03628 
-0.3884 0.4015 -0.1986 0.03569 
-0.3416 0.3414 -0.1636 0.02869 
-0.2458 0.235 -0.1057 0.01736 
-0.0463 0.02494 0.001386 -0.001933 
0.3518 -0.3774 0.2048 -0.03841 
1.225 -1.234 0.6397 -0.1171 
3.479 -3.389 1.768 -0.3269 
8.019 -7.685 4.051 -0.7569 
15.75 -14.97 7.952 -1.496 

-0.2832 0.1781 -0.07117 0.01162 
-0.2792 0.1665 -0.06141 0.009166 
-0.2792 0.1665 -0.06141 0.009166 
-0.2794 0.1663 -0.06055 0.008819 
-0.2765 0.1581 -0.05389 0.007203 
-0.2759 0.1567 -0.05306 0.007078 
-0.2759 0.1567 -0.05306 0.007078 
-0.2719 0.147 -0.04565 0.005322 
-0.2665 0.1339 -0.03587 0.003023 
-0.2769 0.1648 -0.06166 0.009507 
-0.2785 0.1675 -0.06195 0.009196 
-0.2707 0.1484 -0.04774 0.005983 
-0.2733 0.1592 -0.05663 0.008101 
-0.2627 0.1361 -0.03951 0.004111 
-0.2655 0.1491 -0.04992 0.006527 
-0.2586 0.1428 -0.04746 0.006295 
-0.2573 0.1518 -0.05523 0.008126 
-0.2398 0.1307 -0.0427 0.005549 
-0.2243 0.1231 -0.04009 0.005047 
-0.1971 0.1055 -0.03281 0.003778 
-0.1495 0.06349 -0.01263 0.0003013 
-0.09964 0.04832 -0.01449 0.00171 
-0.01407 -0.01408 0.01199 -0.002642 
0.06961 -0.04611 0.00791 0.001898 
0.157 -0.1398 0.07118 -0.01374 
0.157 -0.1398 0.07118 -0.01374 
0.14 -0.1077 0.04306 -0.006268 
0.1654 -0.2155 0.132 -0.02745 
0.06936 -0.013 -0.01482 0.005849 
0.06546 -0.05969 0.02633 -0.003254 
-0.002688 0.0531 -0.05486 0.01625 
-0.04576 0.07415 -0.04245 0.008216 
-0.08817 0.1067 -0.05474 0.009963 
-0.1379 0.1556 -0.0783 0.0141 
-0.1823 0.1901 -0.08996 0.01521 
-0.2308 0.2399 -0.1153 0.01993 
-0.2727 0.2817 -0.1369 0.02411 
-0.3208 0.3428 -0.1731 0.03162 
-0.3488 0.3643 -0.181 0.03259 
-0.3786 0.3996 -0.2004 0.03636 
-0.3923 0.411 -0.2064 0.03773 
-0.3916 0.3946 -0.1894 0.03303 
-0.3794 0.3801 -0.1824 0.03188 
-0.3452 0.3525 -0.1722 0.03063 
-0.246 0.2429 -0.1144 0.01987 
-0.04632 0.03075 -0.003771 -0.0006671 
0.3437 -0.3635 0.2002 -0.03814 
1.177 -1.085 0.514 -0.08476 
3.497 -3.437 1.822 -0.3435 
8.347 -8.719 5.009 -1.017 
16.77 -18.24 10.96 -2.309 

-0.2794 0.1663 -0.06055 0.008819 
-0.2765 0.1581 -0.05389 0.007203 
-0.2759 0.1567 -0.05306 0.007078 
-0.2759 0.1567 -0.05306 0.007078 
-0.274 0.1527 -0.05016 0.006384 
-0.2671 0.1363 -0.0384 0.003772 
-0.2671 0.1363 -0.0384 0.003772 
-0.2787 0.17 -0.06569 0.01045 
-0.2746 0.1574 -0.05452 0.007529 
-0.2701 0.1467 -0.04619 0.005484 
-0.2707 0.1484 -0.04774 0.005983 
-0.2706 0.1518 -0.05056 0.006539 
-0.2653 0.1388 -0.0402 0.004043 
-0.2746 0.1681 -0.06382 0.009755 
-0.265 0.149 -0.04975 0.006494 
-0.261 0.1505 -0.05339 0.007699 
-0.2523 0.1447 -0.05134 0.007389 
-0.2376 0.1285 -0.04154 0.0053 
-0.2188 0.1147 -0.03512 0.004132 
-0.1899 0.09295 -0.02551 0.002548 
-0.1467 0.05939 -0.009266 -0.0005701 
-0.08936 0.02539 0.002976 -0.00246 
-0.02059 0.002257 0.0005078 -6.171e-05 
0.08361 -0.09928 0.063 -0.01416 
0.1363 -0.08267 0.02605 -0.003111 
0.1363 -0.08267 0.02605 -0.003111 
0.1199 -0.08972 0.04553 -0.009397 
0.1654 -0.2155 0.132 -0.02745 
0.06936 -0.013 -0.01482 0.005849 
0.06546 -0.05969 0.02633 -0.003254 
-0.002688 0.05311 -0.05486 0.01625 
-0.04791 0.07694 -0.04362 0.00837 
-0.09681 0.1278 -0.07076 0.01369 
-0.1424 0.1663 -0.08647 0.01603 
-0.1865 0.2042 -0.1034 0.01892 
-0.2368 0.2572 -0.1296 0.02345 
-0.2785 0.2943 -0.1458 0.02614 
-0.3214 0.3452 -0.1756 0.03237 
-0.3488 0.3643 -0.181 0.03259 
-0.37 0.3757 -0.1816 0.03191 
-0.3923 0.411 -0.2064 0.03773 
-0.3919 0.3988 -0.1948 0.03473 
-0.3817 0.3869 -0.1876 0.03312 
-0.3378 0.3372 -0.1615 0.02828 
-0.2485 0.2537 -0.1233 0.02199 
-0.04126 0.02187 0.002874 -0.002249 
0.3531 -0.3688 0.2013 -0.03852 
1.161 -1.073 0.5364 -0.09714 
3.483 -3.347 1.737 -0.3203 
8.416 -8.444 4.532 -0.8501 
17.06 -17.62 9.651 -1.829 

-0.2759 0.1567 -0.05306 0.007078 
-0.2759 0.1567 -0.05306 0.007078 
-0.274 0.1527 -0.05016 0.006384 
-0.2671 0.1363 -0.0384 0.003772 
-0.2671 0.1363 -0.0384 0.003772 
-0.2787 0.17 -0.06569 0.01045 
-0.2796 0.172 -0.06691 0.01066 
-0.2785 0.1675 -0.06195 0.009196 
-0.2681 0.141 -0.04168 0.004421 
-0.2707 0.1484 -0.04774 0.005983 
-0.2714 0.1547 -0.05354 0.007396 
-0.2677 0.1432 -0.04341 0.004848 
-0.2627 0.1361 -0.03951 0.004111 
-0.2685 0.1558 -0.05536 0.007913 
-0.2583 0.1358 -0.04053 0.004444 
-0.2571 0.1445 -0.04941 0.006799 
-0.2545 0.1508 -0.05512 0.008131 
-0.2439 0.1489 -0.05812 0.00944 
-0.2169 0.1125 -0.03342 0.003675 
-0.1841 0.08293 -0.01863 0.0009536 
-0.1427 0.05472 -0.006725 -0.001086 
-0.09702 0.05108 -0.01854 0.002908 
-0.01505 -0.00615 0.005234 -0.0009238 
0.08212 -0.1022 0.07163 -0.01764 
0.1363 -0.08267 0.02605 -0.003111 
0.1177 -0.0313 -0.01423 0.006272 
0.1199 -0.08972 0.04553 -0.009397 
0.09021 -0.03692 0.00409 0.001102 
0.1206 -0.1622 0.1114 -0.02664 
0.03638 0.0224 -0.04021 0.01291 
-0.05078 0.1599 -0.1274 0.03175 
-0.04322 0.06337 -0.03357 0.006098 
-0.0884 0.1032 -0.05109 0.008995 
-0.134 0.142 -0.06702 0.01128 
-0.192 0.2154 -0.1109 0.02052 
-0.2315 0.2447 -0.1218 0.02206 
-0.2772 0.292 -0.1452 0.02616 
-0.3118 0.3183 -0.1541 0.02715 
-0.3545 0.3779 -0.1912 0.03499 
-0.37 0.3757 -0.1816 0.03191 
-0.3937 0.415 -0.2095 0.03843 
-0.3948 0.406 -0.1992 0.03547 
-0.3807 0.3864 -0.1877 0.03316 
-0.3412 0.3469 -0.1684 0.02976 
-0.2478 0.2559 -0.1258 0.02267 
-0.04049 0.02722 -0.0029 -0.0006411 
0.3189 -0.2702 0.1208 -0.01805 
1.299 -1.365 0.7249 -0.1344 
3.495 -3.35 1.742 -0.3226 
7.504 -6.32 3.106 -0.5553 
13.92 -10.37 4.749 -0.8054 

-0.274 0.1527 -0.05016 0.006384 
-0.2671 0.1363 -0.0384 0.003772 
-0.2671 0.1363 -0.0384 0.003772 
-0.2787 0.17 -0.06569 0.01045 
-0.2769 0.1648 -0.06166 0.009507 
-0.2789 0.1691 -0.06365 0.009668 
-0.2785 0.1675 -0.06195 0.009196 
