#eps09NLO29.dat 1.1
-0.253 0.02194 0.03478 -0.01047 
-0.253 0.02194 0.03478 -0.01047 
-0.253 0.02194 0.03478 -0.01047 
-0.253 0.02194 0.03478 -0.01047 
-0.251 0.01623 0.03929 -0.01153 
-0.2553 0.02846 0.02959 -0.009224 
-0.2553 0.02846 0.02959 -0.009224 
-0.2581 0.03734 0.02209 -0.007361 
-0.2594 0.03924 0.02235 -0.007818 
-0.2576 0.0341 0.02638 -0.008756 
-0.2519 0.02091 0.03601 -0.01088 
-0.2498 0.01814 0.03778 -0.01136 
-0.2582 0.04128 0.02001 -0.007124 
-0.251 0.02654 0.03158 -0.01 
-0.2534 0.03954 0.02053 -0.007234 
-0.2462 0.03231 0.02457 -0.008064 
-0.2387 0.02889 0.02563 -0.008197 
-0.2283 0.02719 0.02527 -0.008175 
-0.2059 0.007981 0.03617 -0.01044 
-0.1764 -0.00923 0.04445 -0.0122 
-0.1439 0.001092 0.02555 -0.006708 
-0.08883 -0.01067 0.02333 -0.005763 
0.00458 -0.07111 0.05124 -0.01108 
0.01461 0.1163 -0.1175 0.03099 
0.1555 -0.1296 0.07335 -0.01632 
0.1555 -0.1296 0.07335 -0.01632 
0.1108 -0.04329 0.009864 -0.001348 
0.1199 -0.08972 0.04553 -0.009397 
0.02937 0.09947 -0.09296 0.02265 
0.06584 -0.07397 0.05402 -0.01271 
0.01565 0.01107 -0.01263 0.004116 
-0.03471 0.07164 -0.05116 0.01319 
-0.0943 0.1371 -0.07499 0.01407 
-0.1418 0.1832 -0.09792 0.01828 
-0.1952 0.2438 -0.1321 0.02524 
-0.2272 0.2497 -0.1231 0.02166 
-0.2699 0.2914 -0.1446 0.02587 
-0.3159 0.3448 -0.173 0.0311 
-0.3424 0.3609 -0.1776 0.03158 
-0.3737 0.3997 -0.2004 0.03627 
-0.3905 0.4108 -0.2027 0.03611 
-0.3982 0.4193 -0.2083 0.03744 
-0.3919 0.41 -0.2026 0.03626 
-0.3567 0.369 -0.1803 0.03201 
-0.2658 0.2634 -0.1212 0.0203 
-0.09701 0.1056 -0.04728 0.007864 
0.3149 -0.3867 0.2394 -0.05017 
1.111 -1.101 0.5688 -0.1034 
3.196 -2.978 1.519 -0.2773 
7.478 -6.959 3.667 -0.6973 
14.86 -13.99 7.593 -1.489 

-0.2553 0.02846 0.02959 -0.009224 
-0.2553 0.02846 0.02959 -0.009224 
