#eps09LO14.dat 1.1
-0.1442 0.01556 0.01855 -0.005875 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1413 0.006129 0.02717 -0.008179 
-0.1434 0.01536 0.01858 -0.005948 
-0.132 -0.01161 0.03762 -0.01011 
-0.1402 0.01184 0.01851 -0.005356 
-0.1358 -0.001225 0.03036 -0.008547 
-0.1436 0.02063 0.01296 -0.004284 
-0.1338 -1.256e-05 0.02751 -0.007537 
-0.147 0.03738 -0.0002954 -0.001244 
-0.1349 0.01692 0.01279 -0.003957 
-0.1255 0.0007093 0.02533 -0.007023 
-0.119 0.002564 0.02182 -0.006066 
-0.09565 -0.03208 0.04632 -0.01177 
-0.08378 -0.01818 0.0295 -0.007135 
-0.05345 -0.03602 0.0381 -0.008991 
-0.01167 -0.05111 0.0403 -0.009002 
0.05018 -0.07168 0.03961 -0.007505 
0.1176 -0.1195 0.06135 -0.01097 
0.2094 -0.2603 0.1586 -0.03371 
0.07669 0.03197 -0.03834 0.008095 
0.077 0.06107 -0.09335 0.02792 
0.08358 -0.03157 0.005818 -0.000237 
0.14 -0.2097 0.143 -0.03182 
0.07615 -0.09119 0.053 -0.01002 
0.08933 -0.2039 0.1636 -0.04026 
-0.04881 0.08646 -0.04949 0.00933 
-0.08474 0.1046 -0.05155 0.008756 
-0.1336 0.1583 -0.08202 0.01506 
-0.1823 0.2098 -0.1099 0.02063 
-0.2245 0.2456 -0.1254 0.02318 
-0.2653 0.2796 -0.1386 0.02493 
-0.2941 0.2934 -0.1389 0.0239 
-0.3274 0.3285 -0.1583 0.02783 
-0.3611 0.3702 -0.1816 0.03229 
-0.3798 0.39 -0.1925 0.03449 
-0.3855 0.3909 -0.1916 0.03424 
-0.3887 0.4018 -0.1998 0.03609 
-0.3485 0.3484 -0.1679 0.02959 
-0.2671 0.2782 -0.1388 0.02534 
-0.06076 0.04928 -0.01449 0.001586 
0.3825 -0.4355 0.2434 -0.04569 
1.191 -1.069 0.5171 -0.08836 
3.66 -3.481 1.836 -0.3423 
9.085 -9.303 5.229 -1.023 
18.76 -20.17 11.73 -2.348 

-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1408 0.005943 0.0264 -0.007797 
-0.1413 0.006129 0.02717 -0.008179 
-0.1387 0.001885 0.02918 -0.008451 
-0.1328 -0.009618 0.03627 -0.009857 
-0.1425 0.01809 0.01357 -0.004188 
-0.1396 0.00896 0.02171 -0.006323 
-0.1358 -0.001225 0.03036 -0.008547 
-0.1427 0.01989 0.01347 -0.004471 
-0.1321 -0.005914 0.03345 -0.009229 
-0.1345 0.006341 0.0231 -0.006703 
-0.1335 0.01205 0.01735 -0.005179 
-0.1262 0.003184 0.02368 -0.006727 
-0.1171 -0.002448 0.02591 -0.007046 
-0.103 -0.009711 0.0277 -0.007091 
-0.09014 -0.002342 0.01901 -0.005062 
-0.06499 -0.001709 0.01105 -0.002604 
-0.01602 -0.03929 0.0313 -0.006864 
0.05018 -0.07168 0.03961 -0.007505 
0.1176 -0.1195 0.06135 -0.01097 
0.2094 -0.2603 0.1586 -0.03371 
0.07669 0.03197 -0.03834 0.008095 
0.1338 -0.1033 0.04543 -0.007742 
0.08358 -0.03157 0.005818 -0.000237 
0.14 -0.2097 0.143 -0.03182 
0.07615 -0.09119 0.053 -0.01002 
-0.01732 0.04595 -0.01323 -0.001175 
-0.04033 0.06052 -0.02925 0.004704 
-0.09603 0.1345 -0.07588 0.01486 
-0.139 0.1696 -0.08987 0.01685 
-0.1744 0.1866 -0.09078 0.01585 
-0.2266 0.2487 -0.1266 0.0232 
-0.2742 0.3043 -0.1583 0.02958 
-0.3037 0.321 -0.1618 0.02952 
-0.3225 0.3152 -0.1481 0.02547 
-0.3563 0.3568 -0.171 0.02979 
